timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1759452266066,73,POST /auth/signup.,200,,TG-Signup 1-398,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,1
1759452266674,72,POST /auth/signup.,200,,TG-Signup 1-399,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452267269,73,POST /auth/signup.,200,,TG-Signup 1-400,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,1
1759452267876,71,POST /auth/signup.,200,,TG-Signup 1-401,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,71,0,0
1759452268468,72,POST /auth/signup.,200,,TG-Signup 1-402,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452269075,73,POST /auth/signup.,200,,TG-Signup 1-403,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,1
1759452269664,74,POST /auth/signup.,200,,TG-Signup 1-404,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,74,0,2
1759452270272,71,POST /auth/signup.,200,,TG-Signup 1-405,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,71,0,0
1759452270863,73,POST /auth/signup.,200,,TG-Signup 1-406,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,2
1759452271467,72,POST /auth/signup.,200,,TG-Signup 1-407,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452272074,71,POST /auth/signup.,200,,TG-Signup 1-408,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,71,0,0
1759452272664,72,POST /auth/signup.,200,,TG-Signup 1-409,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452273267,74,POST /auth/signup.,200,,TG-Signup 1-410,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,74,0,1
1759452273857,93,POST /auth/signup.,200,,TG-Signup 1-411,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,93,0,1
1759452274474,77,POST /auth/signup.,200,,TG-Signup 1-412,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,77,0,2
1759452275067,74,POST /auth/signup.,200,,TG-Signup 1-413,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,74,0,1
1759452275677,72,POST /auth/signup.,200,,TG-Signup 1-414,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452276269,70,POST /auth/signup.,200,,TG-Signup 1-415,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,70,0,0
1759452276874,72,POST /auth/signup.,200,,TG-Signup 1-416,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452277468,73,POST /auth/signup.,200,,TG-Signup 1-417,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,1
1759452278073,72,POST /auth/signup.,200,,TG-Signup 1-418,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,0
1759452278677,72,POST /auth/signup.,200,,TG-Signup 1-419,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452279265,72,POST /auth/signup.,200,,TG-Signup 1-420,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,0
1759452279868,73,POST /auth/signup.,200,,TG-Signup 1-421,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,1
1759452280474,73,POST /auth/signup.,200,,TG-Signup 1-422,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,1
1759452281066,72,POST /auth/signup.,200,,TG-Signup 1-423,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452281670,72,POST /auth/signup.,200,,TG-Signup 1-424,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452282264,73,POST /auth/signup.,200,,TG-Signup 1-425,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,1
1759452282867,71,POST /auth/signup.,200,,TG-Signup 1-426,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,71,0,1
1759452283472,74,POST /auth/signup.,200,,TG-Signup 1-427,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,74,0,1
1759452284073,76,POST /auth/signup.,200,,TG-Signup 1-428,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,76,0,1
1759452284676,71,POST /auth/signup.,200,,TG-Signup 1-429,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,71,0,1
1759452285268,73,POST /auth/signup.,200,,TG-Signup 1-430,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,1
1759452285875,132,POST /auth/signup.,200,,TG-Signup 1-431,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,132,0,1
1759452286465,72,POST /auth/signup.,200,,TG-Signup 1-432,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452287072,73,POST /auth/signup.,200,,TG-Signup 1-433,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,1
1759452287665,73,POST /auth/signup.,200,,TG-Signup 1-434,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,0
1759452288274,74,POST /auth/signup.,200,,TG-Signup 1-435,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,74,0,1
1759452288865,72,POST /auth/signup.,200,,TG-Signup 1-436,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452289471,73,POST /auth/signup.,200,,TG-Signup 1-437,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,1
1759452290075,72,POST /auth/signup.,200,,TG-Signup 1-438,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452290665,72,POST /auth/signup.,200,,TG-Signup 1-439,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452291265,73,POST /auth/signup.,200,,TG-Signup 1-440,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,1
1759452291865,74,POST /auth/signup.,200,,TG-Signup 1-441,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,74,0,1
1759452292465,73,POST /auth/signup.,200,,TG-Signup 1-442,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,1
